100
7.3946	4.16033	5.17182	6.63515	4.80439	5.75515	5.47578	7.1699	9.61951	4.61491	9999	8.8379	9.2615	3.12273	1.83552	3.54481	4.57634	8.76836	1.51667	0.37613	8.67726	6.32755	8.26975	4.23503	6.7803	5.5438	2.15679	2.27461	1.67124	0.843765	6.47361	9.36596	7.90111	4.91857	8.14312	4.67382	4.4895	7.77843	2.19626	3.44066	9.38205	8.35417	7.66608	5.57174	6.0749	2.03957	6.6971	5.42477	5.04944	1.60595	2.45407	3.40027	0.288069	4.72666	8.33382	4.7306	4.00607	5.44633	4.85632	5.76942	9.42365	2.63414	5.09499	2.92292	5.01665	3.25209	6.32208	4.63252	9.46526	3.3283	8.52543	1.9421	1.98856	4.16671	6.82433	7.41768	5.84048	6.88871	9.09479	8.49567	0.646994	3.02647	5.72478	4.72969	0.96614	3.77286	2.51237	4.86816	6.60114	6.20699	3.83359	3.97024	2.8382	8.74528	7.33205	5.55322	4.7057	3.98998	6.71441	9.47619	
3.09054	2.42492	5.98107	4.83111	3.93684	8.54304	0.422893	5.28448	8.94236	0.339995	8.8379	9999	5.01301	1.52761	4.20375	0.699223	9.31828	8.8464	9.33074	8.87798	7.63784	3.01948	5.7181	5.2778	6.34516	0.438987	1.83734	5.47487	9.86882	8.48231	8.09393	5.01938	5.98745	6.19636	6.46632	7.08214	3.53753	6.54679	3.81021	8.0663	7.17506	9.00005	6.20305	1.19206	7.8586	4.4397	5.43205	3.34804	3.04803	0.39526	4.06164	6.00961	5.88177	9.67387	1.0293	4.7722	7.58075	0.220353	4.0003	8.30072	1.58834	8.01316	0.390402	2.13523	3.84878	2.85126	3.03011	6.96493	8.58009	7.3527	2.87889	7.80242	2.99155	9.26727	4.46976	3.12303	0.212458	8.21813	6.33392	0.154762	4.91735	5.63551	2.59254	6.37522	0.2741	0.384936	7.26433	2.60802	0.0512146	7.81487	8.31925	7.47659	5.75424	5.51647	2.28736	9.64745	2.17926	2.62624	6.49972	6.98315	
6.9209	1.82792	8.40306	4.46399	4.52624	6.21823	2.84002	4.18948	7.85434	3.30674	9.2615	5.01301	9999	0.409229	6.61693	0.760562	8.63141	2.93415	4.79407	3.99453	0.365502	9.37203	3.10997	8.80662	7.81548	7.12617	0.704082	9.34744	9.14156	5.7515	2.47988	4.63252	0.945491	9.61648	7.83309	3.74827	8.77686	7.53095	8.18473	4.64406	7.71648	3.28458	1.09307	2.79751	2.10577	6.5562	3.83724	1.45169	1.05208	8.14221	4.60064	0.106481	9.42153	8.21965	3.30432	2.62078	9.75586	2.18503	0.606607	1.69705	5.07981	2.73708	7.52639	1.01655	8.47351	2.74498	3.85272	1.94058	9.58004	7.3196	7.35361	6.09251	2.93233	9.78076	2.84032	0.544964	8.75712	0.135936	2.55276	6.77119	1.99463	0.165087	6.82342	0.882633	8.54638	4.77403	7.13224	5.2204	5.88056	2.81573	9.46586	9.56304	6.41621	6.79032	1.18447	2.12278	0.610555	5.91852	8.47017	7.39764	
4.07166	5.96103	7.53216	4.67048	3.06169	6.9461	0.459029	0.36034	6.46025	6.81583	3.12273	1.52761	0.409229	9999	8.82028	0.856822	8.34961	3.08841	8.41581	4.69507	1.57407	1.2121	5.11473	9.30158	0.394957	6.41196	5.06706	0.66491	8.66663	7.24885	7.40159	2.3903	7.01716	2.02287	2.62533	2.15102	0.620272	5.96376	7.03204	8.90561	3.00734	1.53064	9.05592	6.12804	3.49714	7.5188	6.98527	9.06564	0.642439	9.81143	4.01579	1.21514	9.96721	9.06655	0.762688	7.79027	8.98821	7.79088	0.457814	1.76325	6.40103	3.02799	7.2528	9.7094	9.37446	6.11984	3.0043	3.58429	6.17754	6.51642	2.36206	5.36404	6.73991	0.593246	2.38757	0.626345	9.61405	2.45225	6.11832	8.40427	7.59411	8.41368	5.96285	2.89073	9.91012	1.32446	6.8386	4.47583	4.19738	6.19697	4.78556	5.84351	5.31515	4.69325	0.970087	0.856822	4.76158	8.52482	6.61207	0.870183	
7.67822	6.85743	2.75317	6.71198	8.83243	2.81937	8.47472	0.867754	1.9922	5.58085	1.83552	4.20375	6.61693	8.82028	9999	7.56131	9.73703	9.29733	7.68278	0.218531	8.43737	5.46364	6.87747	6.76755	5.0953	9.81689	0.517028	6.85804	8.72159	7.16534	3.63166	2.26034	7.75201	6.18483	3.5685	5.73116	4.69416	1.39764	5.64917	9.76466	1.66516	2.87889	4.9963	7.67913	8.02622	9.62225	7.97459	5.16241	6.98983	6.48211	2.81391	5.17334	2.16225	9.87186	2.8549	3.82175	1.29197	3.33347	2.28524	9.97996	8.43464	7.0624	7.60868	6.84255	1.2115	3.09843	4.61369	7.48995	4.16883	0.0715598	4.18553	3.27213	6.06367	8.95845	6.82555	6.81856	1.23488	4.78891	9.32314	8.38939	2.38726	3.96599	2.8965	7.57498	6.44203	3.77924	6.64487	8.70854	9.53662	3.32496	6.0251	2.69852	3.07566	1.67245	9.35381	2.74862	7.11524	3.43216	2.49324	7.41586	
3.45645	7.79058	8.86553	7.602	5.40017	8.44982	9.98603	4.87848	4.74821	6.02875	3.54481	0.699223	0.760562	0.856822	7.56131	9999	3.33073	7.16534	4.76856	8.22785	2.95541	6.79306	6.27926	4.86421	2.48565	1.34511	9.55362	5.8177	2.84032	3.40392	5.45574	7.38701	3.97297	1.78329	6.79306	8.52543	1.37061	8.10334	9.33863	4.64376	5.8918	3.4938	3.7097	7.93815	3.92348	4.64193	7.32507	7.4936	8.6642	5.71476	1.07455	6.28837	0.107392	5.42203	8.57766	8.54304	4.03705	5.10441	3.66385	4.98993	8.10911	8.00435	3.35108	8.61531	5.12597	5.11048	2.10699	9.33893	0.884455	7.5847	5.16392	9.63865	8.05203	1.70464	5.73025	9.58642	2.74498	5.73966	4.66198	3.79989	4.57543	5.187	6.99165	8.02864	8.08391	5.48914	4.32704	8.72281	5.92034	8.50934	6.86381	2.56582	0.850749	2.6308	4.67989	9.35806	8.14404	1.61749	1.65484	6.3318	
6.07855	7.87985	1.92297	3.5688	4.60185	4.76917	8.4319	3.74158	3.89281	5.2784	4.57634	9.31828	8.63141	8.34961	9.73703	3.33073	9999	5.11746	3.19014	1.67579	5.59725	8.49992	1.96214	0.929701	3.88734	7.53702	7.29075	5.24379	6.40437	3.1452	1.67822	6.86836	3.18953	0.447794	9.19287	9.3198	0.315094	5.99048	0.582011	4.82291	4.22288	6.32238	3.5521	2.92444	1.80485	9.09449	5.59026	4.86603	3.70363	3.95597	7.84584	2.38453	4.37684	4.00243	6.50397	4.98446	6.00172	5.15451	1.46566	5.19611	9.51779	4.32734	7.76446	5.26444	0.479981	3.31069	0.385543	4.83385	2.17258	9.87611	6.72504	3.42274	4.7549	2.82818	8.69123	6.80338	2.08846	1.86801	7.99464	1.53034	4.7224	9.98664	6.18149	6.13594	1.97672	9.04955	4.19677	4.03067	0.307199	5.15239	1.89078	5.93036	1.44349	5.89908	2.75135	7.05025	7.6764	5.78278	4.27633	7.28377	
4.06377	2.45832	3.52568	5.48793	3.37082	2.27461	8.96877	6.40953	3.08477	8.40579	8.76836	8.8464	2.93415	3.08841	9.29733	7.16534	5.11746	9999	7.34086	1.1286	9.1203	8.8552	7.97338	1.32172	7.57528	0.470264	0.533425	8.02864	6.32603	1.64877	1.77205	8.74285	4.28271	7.1122	8.38818	6.10496	0.387365	4.41571	0.0988891	9.93289	3.84544	4.19343	4.37745	3.461	2.3241	7.45746	1.77053	9.72215	7.82671	8.51905	2.95663	0.923931	6.42866	7.72316	6.80672	5.60484	1.23731	3.21595	1.45625	7.16382	4.60944	5.58358	6.20487	8.45741	9.78956	4.78131	7.79422	5.30573	6.95248	2.84822	7.78906	4.7968	4.16489	2.01893	4.75702	0.387365	8.79812	2.02834	8.57432	9.83542	9.50412	5.67589	0.100104	8.36085	3.84179	6.84073	3.20107	2.37724	2.21418	9.76679	3.26575	6.53434	3.45038	4.05709	8.5391	0.261043	2.04595	3.89706	8.32107	4.66198	
0.71137	8.72068	6.54011	8.40397	4.29546	6.90693	0.31722	9.27729	3.80991	3.34592	1.51667	9.33074	4.79407	8.41581	7.68278	4.76856	3.19014	7.34086	9999	2.49719	6.29748	4.95652	7.6934	1.23791	6.72595	3.0122	7.8261	1.16747	6.51642	3.21352	3.62771	9.33013	1.17597	3.94261	0.461155	3.13062	3.38236	8.11944	1.0378	4.69781	0.234321	8.41338	1.27435	9.983	8.00374	8.31074	7.9339	1.75171	4.54932	2.23604	9.9584	2.00799	2.14373	2.09848	9.52052	4.95895	1.06938	3.61557	4.89792	4.75702	7.13558	9.63409	1.353	8.88193	2.72767	3.79837	1.82064	2.64537	4.78435	1.74169	3.83359	4.43453	9.7674	3.49167	4.24171	8.02136	8.76775	4.12298	8.30315	1.31019	2.16408	5.74968	4.90156	7.10036	7.92874	8.77868	3.97419	6.87717	2.94084	5.13113	8.34718	1.67093	0.361251	1.09671	6.11347	1.33994	3.42426	2.97363	5.00845	7.26707	
9.51081	1.80211	9.1622	4.4154	5.99231	7.56435	1.17566	6.80672	7.36849	9.57761	0.37613	8.87798	3.99453	4.69507	0.218531	8.22785	1.67579	1.1286	2.49719	9999	8.84306	3.11514	5.86021	8.67544	9.14945	8.98669	6.21792	7.80971	7.95516	3.59674	0.895083	4.6307	7.40341	9.26393	0.872613	6.01903	1.70373	3.77742	7.44987	0.0955489	5.66678	0.215191	2.89164	0.442631	2.8801	9.63166	3.9092	1.34116	1.64573	8.81634	0.417124	8.50478	3.71608	0.504578	5.01088	6.32663	4.30032	9.62559	5.75727	6.22157	7.48236	3.4692	7.93512	7.22577	6.36429	7.22334	7.07607	3.48894	1.63237	4.74366	9.28974	9.12273	7.86011	5.46728	0.923324	6.18604	1.83855	6.63363	3.43944	5.17546	1.05754	2.86705	6.11256	4.3984	7.72225	1.14196	1.97824	7.74837	6.42654	4.12845	9.18801	6.66005	9.57731	9.49562	4.69568	6.16357	0.380685	8.06448	0.688899	0.81431	
0.601749	6.53616	5.18336	4.29364	3.96447	8.60408	8.56551	3.96022	2.45711	0.697098	8.67726	7.63784	0.365502	1.57407	8.43737	2.95541	5.59725	9.1203	6.29748	8.84306	9999	6.28898	8.49233	1.6354	0.320864	3.46981	1.72741	2.70641	0.693757	4.59517	2.36722	6.25163	0.737788	0.66157	0.558933	8.13432	9.46769	9.64108	1.37547	0.253452	4.95592	2.16954	5.20735	0.76117	9.10876	6.82828	6.5972	9.04894	0.0663976	6.02237	4.36621	6.46298	5.82985	4.60823	0.955512	9.2779	1.30836	1.68095	3.72913	6.32967	2.13918	8.86857	6.16236	6.74143	7.32932	4.74548	1.46627	0.294446	4.96078	8.51298	6.57199	6.12531	1.4693	3.35715	9.71669	2.35234	0.179359	2.08452	8.61349	1.86467	9.0128	5.3446	2.69943	7.17233	3.04924	5.73602	6.93395	0.104355	1.45716	7.01412	0.39769	7.70434	5.37436	2.7386	6.51703	2.10334	6.00354	2.98213	9.20684	4.08047	
8.34081	6.52098	3.2369	9.47011	6.16266	0.701653	8.18958	3.93562	5.62731	4.20527	6.32755	3.01948	9.37203	1.2121	5.46364	6.79306	8.49992	8.8552	4.95652	3.11514	6.28898	9999	8.50751	3.68905	1.26433	8.78172	2.36297	7.203	8.60195	3.80991	2.86522	8.45711	8.55063	6.61147	4.88334	5.58905	3.72731	3.31494	3.41545	9.17951	0.543446	4.50225	1.64391	9.37598	4.60064	0.565006	1.83187	4.44668	0.945795	2.27977	9.22081	0.281388	1.58925	8.95146	4.4652	4.78192	8.85308	0.208206	4.31671	6.25679	6.80277	2.755	6.8878	9.51657	8.43251	9.75616	0.915429	9.33286	2.20507	3.16251	4.50255	4.80621	4.71876	5.90698	4.30092	3.959	3.39723	6.32147	9.37355	2.69396	5.93127	0.11225	1.14408	6.8386	0.264991	2.18989	3.62255	1.81487	2.05567	5.04003	5.56384	8.30437	3.34895	4.58333	8.49932	9.0456	9.34956	0.564095	1.9506	4.53899	
6.32542	0.964621	2.65874	9.17891	0.29566	1.13042	2.79629	3.44005	8.65024	9.32223	8.26975	5.7181	3.10997	5.11473	6.87747	6.27926	1.96214	7.97338	7.6934	5.86021	8.49233	8.50751	9999	6.88081	2.86006	0.462976	2.69487	1.66091	0.501845	3.46374	1.19176	7.78997	4.40478	2.64052	6.39374	7.17263	1.18994	7.29318	8.28493	1.07819	8.70368	3.39723	5.02242	2.40731	0.959156	5.89331	6.51673	1.31413	2.56369	0.530389	1.1869	1.50939	0.949438	4.43484	4.35741	0.693454	6.32542	1.92935	3.28518	2.48838	7.16929	4.67382	6.83891	2.97211	1.92054	2.60438	4.86907	9.3362	3.95141	4.99053	5.48762	3.91437	1.47173	7.73683	5.04944	0.660051	8.24819	6.64851	9.30189	7.81335	7.68794	2.24303	0.295357	4.03796	5.77398	6.36884	7.32324	0.475426	5.35067	6.16418	7.3281	7.43681	7.78997	5.07677	2.10061	8.03047	3.79776	6.91664	7.65484	6.20548	
1.33235	8.14069	3.66203	9.65504	3.71668	8.43616	6.23493	0.837692	3.58338	3.84695	4.23503	5.2778	8.80662	9.30158	6.76755	4.86421	0.929701	1.32172	1.23791	8.67544	1.6354	3.68905	6.88081	9999	9.63257	2.96513	4.59973	2.75166	1.04813	7.21788	2.80146	6.53312	0.235839	0.777264	0.502452	4.15335	8.8716	9.57791	1.13589	5.27689	2.74862	7.30776	7.30715	7.20117	9.45068	7.00926	5.93491	5.8587	6.94276	3.37264	3.31373	6.29293	2.8385	9.80718	4.6969	0.581707	2.36844	1.54917	7.11038	5.5602	5.90971	8.89802	9.44673	8.9126	2.80115	2.68242	9.04894	5.53439	2.80388	5.10501	8.73435	2.58555	2.2825	8.36206	3.46647	5.98623	6.06427	4.83628	0.477856	6.0746	2.05506	9.7674	2.25001	5.03062	9.5688	2.08664	6.15142	4.28271	8.89286	2.6305	9.84483	4.45215	2.4064	6.46298	6.61207	5.70201	4.82049	8.42158	9.45584	1.34754	
6.16327	9.41272	8.06964	7.80272	7.30411	0.188469	6.67797	3.47619	6.34577	4.32188	6.7803	6.34516	7.81548	0.394957	5.0953	2.48565	3.88734	7.57528	6.72595	9.14945	0.320864	1.26433	2.86006	9.63257	9999	3.89736	7.77509	8.52725	2.3408	7.63298	2.24637	0.244342	5.88937	0.353052	6.54648	2.59102	5.52133	3.3031	6.16964	5.91821	5.60605	2.48717	0.994987	2.58555	8.29435	8.98699	9.6514	4.96381	5.53226	4.56268	0.129255	6.08674	3.82266	7.91902	5.65676	1.42406	4.92707	4.48737	3.26727	6.16327	9.98694	4.95622	3.13062	7.3697	0.111339	5.2535	5.67134	4.31823	0.703475	3.76132	5.89453	6.71198	3.47436	7.66699	0.452045	4.77828	2.66785	5.13113	7.70828	9.81446	8.99762	4.32491	6.59325	0.0709525	9.26241	6.57017	3.50443	9.84179	3.79867	4.68384	3.69209	7.60049	0.183914	3.10663	6.83891	0.0566805	5.79523	1.67367	2.27096	7.96518	
7.63085	8.96118	1.7016	4.55843	6.23402	9.86305	0.740825	8.65145	1.84645	4.74518	5.5438	0.438987	7.12617	6.41196	9.81689	1.34511	7.53702	0.470264	3.0122	8.98669	3.46981	8.78172	0.462976	2.96513	3.89736	9999	7.09277	9.25209	3.91103	2.31165	8.08239	9.20411	0.906926	3.91862	6.37401	2.60408	3.3529	7.22941	9.1367	1.41404	9.27972	0.974946	7.17627	7.99646	2.68607	5.18093	9.43125	2.41915	7.78815	9.15947	6.36125	3.78713	0.799431	8.55732	4.32552	8.14646	2.93628	6.19788	9.3775	8.49658	6.69285	5.63368	3.06959	8.91745	9.33954	1.45655	7.59897	9.48317	4.69143	5.22739	4.28058	3.32436	8.09454	1.62083	1.68612	2.31742	5.47851	3.00126	7.48479	3.39966	0.923931	7.47022	1.31322	1.54886	3.84695	8.70763	1.0296	1.22698	0.887188	1.94331	1.26342	2.96452	2.36874	5.0294	5.96801	6.45022	9.40756	9.1036	3.54694	6.79336	
3.77316	8.80601	7.44532	6.2322	0.768154	2.95237	4.09595	5.87418	0.0879574	1.61931	2.15679	1.83734	0.704082	5.06706	0.517028	9.55362	7.29075	0.533425	7.8261	6.21792	1.72741	2.36297	2.69487	4.59973	7.77509	7.09277	9999	1.48479	7.16352	6.75328	5.42355	9.47224	5.09135	5.93279	2.35265	5.76183	4.24748	7.56162	1.20482	4.84933	9.42457	6.65307	3.69178	6.51885	1.53003	5.27749	5.04519	5.82347	8.39	5.37466	6.87474	0.521583	4.08715	8.50053	9.21929	1.24976	9.03193	0.438684	8.20902	4.94893	1.77812	3.06959	0.901764	6.47755	4.8299	2.27157	3.81962	8.92231	5.20067	3.40695	7.13801	8.04201	2.32501	3.25998	0.414087	0.908141	3.28397	0.629989	1.75322	4.1248	9.1868	3.60069	7.39278	2.33959	1.73045	6.43352	2.56339	1.48479	3.62376	3.56334	0.352141	7.95394	2.99792	3.68753	0.674323	8.65509	4.54082	1.97732	5.23346	1.99919	
2.76441	2.96999	3.70454	4.39536	6.86776	1.74806	7.81487	3.97874	8.07936	0.526441	2.27461	5.47487	9.34744	0.66491	6.85804	5.8177	5.24379	8.02864	1.16747	7.80971	2.70641	7.203	1.66091	2.75166	8.52725	9.25209	1.48479	9999	7.4274	2.75773	0.475123	5.50949	3.63561	0.931523	4.61218	0.562577	5.66344	4.54173	1.17749	8.60013	8.19384	6.74933	4.43423	0.61511	2.16924	9.52538	9.44704	3.41029	5.52437	7.32628	2.49446	4.92464	0.185432	3.20714	3.52872	2.22845	8.23969	5.44086	7.909	3.43793	7.83066	7.44349	8.06691	8.74012	1.28012	8.53181	2.13098	0.684951	5.64917	8.65813	1.01746	8.7383	9.58186	4.79528	0.711977	9.59583	4.94984	1.72529	0.905712	6.85348	7.78784	5.19976	6.85439	1.79057	7.88927	0.270153	6.07581	9.80171	0.352748	2.17015	6.0081	3.38843	8.59922	3.43459	4.83597	5.9009	3.3945	4.1415	1.51455	7.98188	
