50
7.15723	2.45543	6.70584	6.09704	7.39078	0.840529	0.767412	6.72306	3.07752	5.87951	99999	9.07608	7.27627	8.03795	5.37343	2.93703	1.98682	4.70602	7.3228	0.364669	3.06755	1.89981	3.54523	1.73907	0.14109	4.01414	6.61973	5.89522	0.845363	0.457424	6.4031	5.65774	5.86621	7.14091	5.20938	7.2947	1.31518	6.42969	1.18738	7.37356	9.60028	8.62409	3.11892	4.05402	7.2811	7.57447	6.40794	6.00368	8.46305	3.99299	
0.395788	6.78198	7.01462	2.75001	7.0397	6.16472	8.99964	3.34521	6.03601	8.75793	9.07608	99999	3.58783	7.0687	3.42044	7.66753	8.6123	8.68542	1.49978	4.04103	9.85618	8.66729	6.59768	4.2637	9.29603	8.65007	5.96199	5.7792	3.39265	8.33011	8.51199	2.34908	3.74917	9.08303	5.5248	9.18364	2.56118	4.99154	8.68542	4.47912	0.74022	3.67242	8.64433	0.527519	3.72197	5.43326	9.08665	7.10556	3.83769	2.94458	
3.53435	2.1968	4.55284	7.14424	6.36111	7.50952	6.41912	2.33881	2.87147	6.37561	7.27627	3.58783	99999	9.1498	1.30098	2.77146	9.16309	9.99456	3.08961	3.86851	7.38655	7.47447	4.51779	8.02314	9.38093	7.0962	0.302731	2.31494	6.55659	3.42528	6.31095	4.81811	0.134443	9.62566	6.81703	6.24902	4.18303	9.98761	4.11505	0.582507	9.46099	0.335664	2.47869	4.703	9.84984	8.96791	1.03692	1.814	0.113898	5.61454	
6.27832	2.53973	3.85431	3.20291	3.05063	5.0991	4.69394	3.58057	9.71086	7.23186	8.03795	7.0687	9.1498	99999	5.77406	5.67919	7.1678	6.87715	6.51097	2.21221	4.18454	8.43072	8.27965	5.09577	7.3379	2.94579	3.54643	1.74179	6.5013	1.12242	4.40056	6.47199	9.89727	7.88295	1.35838	7.13729	2.52462	9.72325	7.49864	2.24787	9.25524	4.46673	5.08792	3.94072	3.02525	0.720884	2.90289	5.84506	7.41646	8.37815	
5.14744	1.48528	3.91685	5.45501	6.19796	0.182785	1.27258	6.8276	8.17089	0.983438	5.37343	3.42044	1.30098	5.77406	99999	1.61006	8.98272	5.35108	6.86144	6.11366	5.76137	3.19233	1.56565	1.02815	5.29397	0.5816	6.68167	8.38933	0.106345	7.39773	5.45622	5.1568	6.96205	6.67019	3.2866	7.72373	2.67236	4.83654	6.89256	1.99045	6.41761	8.77183	5.36165	6.40915	0.743242	1.67623	4.11958	5.9629	2.16478	4.76131	
9.95347	1.76234	4.52474	7.60892	1.42062	8.84948	4.7601	5.90398	6.95873	4.37065	2.93703	7.66753	2.77146	5.67919	1.61006	99999	9.42021	4.8873	3.24068	9.70723	4.49876	5.39096	7.9458	7.43761	3.09233	1.78892	1.00882	7.08985	3.66638	5.20635	3.74312	3.4147	9.25041	0.159218	7.5355	4.29301	5.52571	6.57743	6.82035	7.30165	2.66753	9.9722	1.91008	7.31404	3.87848	2.61435	5.39972	3.26847	6.12152	7.32944	
7.30074	3.62922	1.3747	9.08242	4.26944	4.91902	8.37754	6.87141	8.4416	5.62783	1.98682	8.6123	9.16309	7.1678	8.98272	9.42021	99999	1.72276	6.89105	4.89244	9.96616	2.47749	1.70251	9.52897	8.7531	8.49568	3.60082	1.30793	7.60106	1.47561	3.04731	9.12109	3.15789	3.85491	9.44377	7.28171	0.578579	3.03462	7.43428	8.25548	8.81806	6.34147	6.11698	5.36588	0.905789	3.03764	0.797928	9.56614	7.81558	0.755327	
6.19916	2.86724	6.67835	0.612116	7.79594	3.38056	8.68784	9.68306	5.05378	7.21494	4.70602	8.68542	9.99456	6.87715	5.35108	4.8873	1.72276	99999	8.47544	3.62861	4.68155	1.77895	6.58197	8.34975	5.48069	7.34153	5.47948	4.90875	5.13052	4.46462	5.029	6.99136	6.91854	3.70868	6.33089	7.00918	1.92126	3.15426	7.16116	0.92573	9.62052	6.39223	3.69508	4.12713	6.77624	9.43773	6.2466	5.43718	2.26781	5.14623	
2.52885	6.29403	2.8337	3.65158	3.37724	3.19596	7.11674	7.94338	3.48419	1.18315	7.3228	1.49978	3.08961	6.51097	6.86144	3.24068	6.89105	8.47544	99999	2.51253	9.32473	5.76349	9.1495	4.75346	4.49695	9.3196	7.38171	5.4964	8.93196	6.98169	7.42401	7.89292	9.73745	3.18659	4.63411	4.81811	7.29228	5.32902	5.68403	3.54583	1.86325	0.799741	9.57671	9.68034	3.4422	2.9603	9.56825	7.78295	2.00404	7.95667	
3.26938	9.96918	4.03619	1.85449	4.66251	8.96036	9.25977	5.71635	4.69424	3.41863	0.364669	4.04103	3.86851	2.21221	6.11366	9.70723	4.89244	3.62861	2.51253	99999	5.16194	0.877389	8.63103	6.2333	8.39748	7.66662	5.69853	9.4625	3.9099	0.444432	5.67406	9.03861	5.37676	9.24346	7.21947	5.05589	9.42776	8.89117	8.54916	2.12188	9.43622	2.62342	5.33778	2.02278	8.86851	8.02616	4.42564	8.39144	8.50776	2.54788	
1.69013	8.89389	8.2718	1.30521	2.33428	8.55459	9.16339	1.76294	3.89933	9.25041	3.06755	9.85618	7.38655	4.18454	5.76137	4.49876	9.96616	4.68155	9.32473	5.16194	99999	0.419355	4.09722	6.22817	9.56704	5.83298	5.61031	3.44099	6.04175	2.66511	6.55024	7.3802	1.03812	5.06677	3.7818	3.5561	5.75714	1.9832	7.3654	6.34479	6.75751	9.03257	9.91842	3.63405	9.50118	8.40232	4.80331	2.50105	6.50794	6.02544	
0.95685	9.97432	6.83636	7.35059	3.9377	5.10786	9.43894	0.892496	5.91365	4.81751	1.89981	8.66729	7.47447	8.43072	3.19233	5.39096	2.47749	1.77895	5.76349	0.877389	0.419355	99999	8.89782	1.7436	6.55417	4.62052	1.15324	9.13137	8.89872	3.05033	9.91027	8.40746	9.47278	8.69358	2.76995	3.80476	2.21372	4.97583	9.98942	7.50408	3.08266	9.25826	6.5019	8.70113	0.546251	4.82869	3.33162	7.50952	8.55792	0.995221	
5.44957	4.30751	6.58106	1.4448	2.81527	5.30485	6.15354	2.34213	1.32515	0.15529	3.54523	6.59768	4.51779	8.27965	1.56565	7.9458	1.70251	6.58197	9.1495	8.63103	4.09722	8.89782	99999	2.20255	3.8673	7.02308	5.02507	6.70584	4.8728	5.18581	1.52879	1.23481	0.115409	3.01377	0.237168	1.94603	8.03341	6.82428	0.263152	1.8566	4.25645	2.92948	1.10127	3.43495	3.2721	5.94084	7.45785	0.398508	5.37102	6.30914	
2.70318	0.71756	7.53036	0.255296	7.73974	3.60052	6.13511	5.68886	4.74832	9.29422	1.73907	4.2637	8.02314	5.09577	1.02815	7.43761	9.52897	8.34975	4.75346	6.2333	6.22817	1.7436	2.20255	99999	9.6598	3.0736	1.00338	3.04429	5.539	8.62801	1.91854	5.59097	5.94144	0.638401	4.10115	2.69925	0.650487	7.99867	0.385516	9.97402	5.08218	0.727229	7.16478	5.83268	6.13904	9.09088	5.26678	6.16593	6.77805	5.99099	
0.167074	3.40987	9.9858	2.24061	4.88065	2.72856	3.42014	4.48123	8.79419	9.25736	0.14109	9.29603	9.38093	7.3379	5.29397	3.09233	8.7531	5.48069	4.49695	8.39748	9.56704	6.55417	3.8673	9.6598	99999	6.92156	8.22346	7.48051	8.33676	0.388235	4.519	5.38038	6.65236	3.96731	5.18339	7.64064	0.434159	0.766506	2.2524	1.22665	5.91576	5.74506	2.4231	4.37609	6.84875	6.70494	2.36328	3.30775	2.06084	1.05716	
0.592779	6.35174	3.7972	2.69381	2.21161	6.72337	3.20261	9.60149	8.796	2.57779	4.01414	8.65007	7.0962	2.94579	0.5816	1.78892	8.49568	7.34153	9.3196	7.66662	5.83298	4.62052	7.02308	3.0736	6.92156	99999	3.40715	8.37029	1.60039	8.6265	9.02471	3.47453	6.42486	5.12206	2.89473	3.20865	1.64239	3.0464	9.37096	1.38135	8.1724	6.86114	6.46987	5.59097	5.02266	9.78216	1.07045	0.966518	4.65405	6.52849	
5.7363	9.05614	2.21614	1.8841	5.12387	5.6798	4.70874	9.71962	0.173116	9.99305	6.61973	5.96199	0.302731	3.54643	6.68167	1.00882	3.60082	5.47948	7.38171	5.69853	5.61031	1.15324	5.02507	1.00338	8.22346	3.40715	99999	6.7572	7.98024	4.53532	1.29645	6.28799	8.17149	8.24974	5.07553	5.42812	1.68983	7.56088	1.58589	2.72977	0.194266	9.90211	4.65345	1.79074	1.20943	2.69049	8.09837	9.38153	4.887	8.23615	
1.57199	5.85443	3.39084	7.68626	4.41416	5.00664	5.9771	6.97262	3.14067	0.842039	5.89522	5.7792	2.31494	1.74179	8.38933	7.08985	1.30793	4.90875	5.4964	9.4625	3.44099	9.13137	6.70584	3.04429	7.48051	8.37029	6.7572	99999	0.453798	7.36963	0.465581	1.84119	3.9945	0.230219	3.18206	5.26678	3.48661	7.27355	9.52203	9.35646	1.34267	2.37537	1.06441	8.29385	5.19397	6.94815	3.41591	7.19348	6.35506	2.32672	
2.53852	5.97951	9.54287	9.64227	9.18031	5.63025	4.31718	4.11293	6.23995	8.88513	0.845363	3.39265	6.55659	6.5013	0.106345	3.66638	7.60106	5.13052	8.93196	3.9099	6.04175	8.89872	4.8728	5.539	8.33676	1.60039	7.98024	0.453798	99999	3.77515	8.28419	2.70499	5.91939	0.93419	5.70185	5.65593	6.98985	1.15535	4.04163	5.5251	7.4219	6.02483	1.58589	3.29355	1.93818	3.72771	2.86452	3.86277	4.51568	9.84501	
2.05601	3.42951	9.69907	0.790072	0.868325	1.81249	8.6966	6.77352	7.2808	8.1159	0.457424	8.33011	3.42528	1.12242	7.39773	5.20635	1.47561	4.46462	6.98169	0.444432	2.66511	3.05033	5.18581	8.62801	0.388235	8.6265	4.53532	7.36963	3.77515	99999	1.45597	9.48577	4.97583	0.813034	7.59109	7.49622	2.09106	3.95039	2.06659	0.902768	7.08381	8.98936	9.8308	6.67533	5.46015	4.61901	6.44419	0.990387	8.65641	2.98054	
8.583	5.49398	3.5271	4.64137	0.803366	2.86059	4.60692	0.551085	7.36238	0.395788	6.4031	8.51199	6.31095	4.40056	5.45622	3.74312	3.04731	5.029	7.42401	5.67406	6.55024	9.91027	1.52879	1.91854	4.519	9.02471	1.29645	0.465581	8.28419	1.45597	99999	9.18515	3.56245	5.23596	9.11263	6.59858	3.12828	2.52281	6.19282	8.95492	5.30999	7.99958	2.67689	2.1255	3.92622	2.76028	4.2779	8.13523	8.47483	3.8534	
1.1197	7.8337	2.60227	2.72493	3.07903	5.42298	2.64154	7.47628	8.6966	7.13064	5.65774	2.34908	4.81811	6.47199	5.1568	3.4147	9.12109	6.99136	7.89292	9.03861	7.3802	8.40746	1.23481	5.59097	5.38038	3.47453	6.28799	1.84119	2.70499	9.48577	9.18515	99999	6.37984	5.19669	8.05789	0.490054	8.4425	9.49695	4.47157	9.46522	7.38322	2.23215	4.63321	5.06345	1.18949	4.15856	6.06411	8.39477	9.25766	0.967425	
9.04193	4.83413	9.99668	1.54359	5.82089	2.69261	7.55302	6.66626	1.0345	2.47537	5.86621	3.74917	0.134443	9.89727	6.96205	9.25041	3.15789	6.91854	9.73745	5.37676	1.03812	9.47278	0.115409	5.94144	6.65236	6.42486	8.17149	3.9945	5.91939	4.97583	3.56245	6.37984	99999	4.2069	2.33458	2.10042	1.9415	5.79098	6.51248	4.33077	4.50359	7.72494	8.22285	6.15294	8.51683	4.93232	4.50299	6.67502	1.4451	6.40794	
7.5778	6.97142	1.40612	4.48909	5.60366	4.03257	3.07722	9.83292	7.01462	6.62457	7.14091	9.08303	9.62566	7.88295	6.67019	0.159218	3.85491	3.70868	3.18659	9.24346	5.06677	8.69358	3.01377	0.638401	3.96731	5.12206	8.24974	0.230219	0.93419	0.813034	5.23596	5.19669	4.2069	99999	9.65738	2.47567	8.73588	4.11142	6.25748	7.13155	1.8273	2.67387	0.815452	4.24436	5.6517	5.03686	3.75158	8.77304	9.9293	2.59653	
3.4144	0.60275	7.99474	7.16841	5.73811	1.45597	8.36788	9.27549	0.29397	7.18653	5.20938	5.5248	6.81703	1.35838	3.2866	7.5355	9.44377	6.33089	4.63411	7.21947	3.7818	2.76995	0.237168	4.10115	5.18339	2.89473	5.07553	3.18206	5.70185	7.59109	9.11263	8.05789	2.33458	9.65738	99999	5.74627	0.609397	6.32606	3.57755	7.71436	4.20236	3.27451	9.60149	8.17783	8.86791	3.9238	3.88029	5.28007	3.59115	6.92187	
0.167376	6.94725	5.74627	9.66916	0.715143	7.7334	3.44401	5.11571	2.24243	0.943556	7.2947	9.18364	6.24902	7.13729	7.72373	4.29301	7.28171	7.00918	4.81811	5.05589	3.5561	3.80476	1.94603	2.69925	7.64064	3.20865	5.42812	5.26678	5.65593	7.49622	6.59858	0.490054	2.10042	2.47567	5.74627	99999	9.50027	6.3182	9.0649	5.59641	4.02139	3.03251	4.55314	5.6384	6.26261	4.53924	8.5413	7.15028	2.69684	6.93274	
8.07753	9.64167	5.78101	8.54251	3.61169	9.37912	1.00942	6.75902	9.65194	4.1794	1.31518	2.56118	4.18303	2.52462	2.67236	5.52571	0.578579	1.92126	7.29228	9.42776	5.75714	2.21372	8.03341	0.650487	0.434159	1.64239	1.68983	3.48661	6.98985	2.09106	3.12828	8.4425	1.9415	8.73588	0.609397	9.50027	99999	2.85606	0.865908	9.52474	1.35144	8.71201	3.60565	7.15088	8.43616	4.37337	4.57067	3.53525	3.36304	2.78536	
3.31107	0.895517	2.13789	2.57628	5.58009	8.49447	8.06695	5.4825	7.46178	4.69091	6.42969	4.99154	9.98761	9.72325	4.83654	6.57743	3.03462	3.15426	5.32902	8.89117	1.9832	4.97583	6.82428	7.99867	0.766506	3.0464	7.56088	7.27355	1.15535	3.95039	2.52281	9.49695	5.79098	4.11142	6.32606	6.3182	2.85606	99999	5.94114	2.74004	6.49616	8.56819	9.58275	6.44147	5.82814	4.41839	4.62535	2.93703	6.05807	3.12073	
4.45314	8.81292	0.64807	4.32564	0.721186	5.48432	9.57369	0.762578	7.16659	7.03124	1.18738	8.68542	4.11505	7.49864	6.89256	6.82035	7.43428	7.16116	5.68403	8.54916	7.3654	9.98942	0.263152	0.385516	2.2524	9.37096	1.58589	9.52203	4.04163	2.06659	6.19282	4.47157	6.51248	6.25748	3.57755	9.0649	0.865908	5.94114	99999	5.72058	2.10768	9.08242	8.31077	8.63768	1.56988	2.93582	9.28938	2.10768	1.87685	1.56686	
3.34823	6.89558	7.52462	6.83727	7.14696	7.0817	4.8447	8.58481	2.55936	8.54795	7.37356	4.47912	0.582507	2.24787	1.99045	7.30165	8.25548	0.92573	3.54583	2.12188	6.34479	7.50408	1.8566	9.97402	1.22665	1.38135	2.72977	9.35646	5.5251	0.902768	8.95492	9.46522	4.33077	7.13155	7.71436	5.59641	9.52474	2.74004	5.72058	99999	1.53453	1.57562	5.50154	4.58094	9.70874	6.17076	8.56547	8.43797	5.80428	2.95002	
7.19681	1.97715	9.97039	4.03559	2.61103	3.81654	9.23137	6.04145	7.17566	2.04604	9.60028	0.74022	9.46099	9.25524	6.41761	2.66753	8.81806	9.62052	1.86325	9.43622	6.75751	3.08266	4.25645	5.08218	5.91576	8.1724	0.194266	1.34267	7.4219	7.08381	5.30999	7.38322	4.50359	1.8273	4.20236	4.02139	1.35144	6.49616	2.10768	1.53453	99999	9.14194	7.5352	6.12998	8.83044	1.49767	7.76421	2.18109	6.96568	9.80392	
6.20853	7.99776	5.87618	8.25307	6.08103	6.99559	2.30255	9.52384	3.94162	0.968935	8.62409	3.67242	0.335664	4.46673	8.77183	9.9722	6.34147	6.39223	0.799741	2.62342	9.03257	9.25826	2.92948	0.727229	5.74506	6.86114	9.90211	2.37537	6.02483	8.98936	7.99958	2.23215	7.72494	2.67387	3.27451	3.03251	8.71201	8.56819	9.08242	1.57562	9.14194	99999	0.872555	9.09269	5.57616	1.97806	1.41488	5.51785	6.69376	4.49151	
5.37887	4.72808	3.87969	2.87993	7.98145	8.56154	9.55224	8.90326	8.05305	1.70916	3.11892	8.64433	2.47869	5.08792	5.36165	1.91008	6.11698	3.69508	9.57671	5.33778	9.91842	6.5019	1.10127	7.16478	2.4231	6.46987	4.65345	1.06441	1.58589	9.8308	2.67689	4.63321	8.22285	0.815452	9.60149	4.55314	3.60565	9.58275	8.31077	5.50154	7.5352	0.872555	99999	5.53054	9.03801	3.93045	1.39948	3.03009	1.53815	4.62777	
9.86767	9.35102	2.00253	8.06151	4.80935	1.74119	7.98809	3.98302	7.98266	6.6285	4.05402	0.527519	4.703	3.94072	6.40915	7.31404	5.36588	4.12713	9.68034	2.02278	3.63405	8.70113	3.43495	5.83268	4.37609	5.59097	1.79074	8.29385	3.29355	6.67533	2.1255	5.06345	6.15294	4.24436	8.17783	5.6384	7.15088	6.44147	8.63768	4.58094	6.12998	9.09269	5.53054	99999	7.72947	1.02423	8.05849	7.40045	9.38939	2.48232	
3.70143	7.32219	0.193359	7.4793	2.20889	9.26672	8.44855	5.6526	9.68367	6.10339	7.2811	3.72197	9.84984	3.02525	0.743242	3.87848	0.905789	6.77624	3.4422	8.86851	9.50118	0.546251	3.2721	6.13904	6.84875	5.02266	1.20943	5.19397	1.93818	5.46015	3.92622	1.18949	8.51683	5.6517	8.86791	6.26261	8.43616	5.82814	1.56988	9.70874	8.83044	5.57616	9.03801	7.72947	99999	3.95582	9.62898	1.32545	6.85207	3.38449	
4.95558	3.88966	7.2098	3.0455	5.4967	9.15161	4.25131	6.57592	9.02018	1.57894	7.57447	5.43326	8.96791	0.720884	1.67623	2.61435	3.03764	9.43773	2.9603	8.02616	8.40232	4.82869	5.94084	9.09088	6.70494	9.78216	2.69049	6.94815	3.72771	4.61901	2.76028	4.15856	4.93232	5.03686	3.9238	4.53924	4.37337	4.41839	2.93582	6.17076	1.49767	1.97806	3.93045	1.02423	3.95582	99999	5.61544	4.19421	5.82543	3.93105	
4.31023	9.28817	8.94344	2.91951	8.00713	5.99643	7.47477	1.87987	5.61393	7.80712	6.40794	9.08665	1.03692	2.90289	4.11958	5.39972	0.797928	6.2466	9.56825	4.42564	4.80331	3.33162	7.45785	5.26678	2.36328	1.07045	8.09837	3.41591	2.86452	6.44419	4.2779	6.06411	4.50299	3.75158	3.88029	8.5413	4.57067	4.62535	9.28938	8.56547	7.76421	1.41488	1.39948	8.05849	9.62898	5.61544	99999	0.457726	4.17638	1.78741	
9.09239	4.20811	6.19977	5.82996	1.5022	7.56873	5.0997	8.78422	3.30231	3.94072	6.00368	7.10556	1.814	5.84506	5.9629	3.26847	9.56614	5.43718	7.78295	8.39144	2.50105	7.50952	0.398508	6.16593	3.30775	0.966518	9.38153	7.19348	3.86277	0.990387	8.13523	8.39477	6.67502	8.77304	5.28007	7.15028	3.53525	2.93703	2.10768	8.43797	2.18109	5.51785	3.03009	7.40045	1.32545	4.19421	0.457726	99999	1.80977	0.354094	
4.06912	1.79859	7.49773	8.69539	7.45392	7.46057	8.22225	3.9528	0.333851	7.58777	8.46305	3.83769	0.113898	7.41646	2.16478	6.12152	7.81558	2.26781	2.00404	8.50776	6.50794	8.55792	5.37102	6.77805	2.06084	4.65405	4.887	6.35506	4.51568	8.65641	8.47483	9.25766	1.4451	9.9293	3.59115	2.69684	3.36304	6.05807	1.87685	5.80428	6.96568	6.69376	1.53815	9.38939	6.85207	5.82543	4.17638	1.80977	99999	3.10139	
1.93546	9.93746	8.23131	1.77261	7.29077	6.62004	1.76959	2.663	8.17874	5.04804	3.99299	2.94458	5.61454	8.37815	4.76131	7.32944	0.755327	5.14623	7.95667	2.54788	6.02544	0.995221	6.30914	5.99099	1.05716	6.52849	8.23615	2.32672	9.84501	2.98054	3.8534	0.967425	6.40794	2.59653	6.92187	6.93274	2.78536	3.12073	1.56686	2.95002	9.80392	4.49151	4.62777	2.48232	3.38449	3.93105	1.78741	0.354094	3.10139	99999	

