25
9.19935	4.35766	0.895215	6.39102	1.53392	3.51108	6.50099	1.55296	0.662874	7.42764	0	6.11396	0.800043	6.06623	5.69762	5.35047	9.89425	3.17481	4.79696	4.38727	2.14121	4.46885	0.774966	7.07142	2.14544	
0.450172	2.6914	3.22889	7.87389	5.27313	1.07257	4.38455	3.81201	1.31941	5.91637	6.11396	0	0.95685	9.29754	5.27494	1.82911	0.40304	2.03093	5.07372	6.88893	7.99595	0.520267	3.75158	3.06634	9.97734	
8.73285	7.83159	3.89238	8.34703	5.80851	0.69339	8.72288	9.71479	3.98664	9.9855	0.800043	0.95685	0	2.7905	3.33373	0.940535	8.80083	2.85727	2.78899	6.10339	4.9438	1.98229	5.10423	4.12713	3.641	
6.83697	1.01154	6.53604	4.49543	0.99794	3.11801	8.21258	4.77884	9.06429	9.66735	6.06623	9.29754	2.7905	0	4.55647	1.17318	5.18369	1.06562	6.34328	6.30068	0.122962	8.42921	7.57236	2.36207	1.57471	
1.84724	3.24702	5.77527	1.20279	3.1304	2.92223	7.26207	2.09076	7.28171	7.82283	5.69762	5.27494	3.33373	4.55647	0	9.11807	9.11022	9.92688	2.07595	6.34419	4.39996	4.77732	2.99021	6.92851	4.59846	
7.96544	3.73768	7.48323	8.20533	5.31814	3.90899	6.51248	5.13173	7.27234	7.30407	5.35047	1.82911	0.940535	1.17318	9.11807	0	2.13577	5.62239	9.5888	0.698828	3.23493	9.39483	1.75539	8.97063	8.73164	
5.1568	9.24859	5.623	4.42443	3.48994	9.10508	8.15125	0.457424	2.54124	6.01184	9.89425	0.40304	8.80083	5.18369	9.11022	2.13577	0	7.48655	3.58662	4.50329	1.51549	5.00121	4.80331	7.98809	4.40328	
4.91661	9.79787	1.73575	2.63822	7.25421	5.33778	4.65254	8.2437	9.34951	7.19499	3.17481	2.03093	2.85727	1.06562	9.92688	5.62239	7.48655	0	0.570421	1.31729	1.81974	6.36836	5.95172	6.97474	9.95589	
1.87141	6.16804	6.17983	5.9783	8.21318	5.96108	7.17898	7.01311	1.8137	0.8931	4.79696	5.07372	2.78899	6.34328	2.07595	9.5888	3.58662	0.570421	0	1.40189	4.93081	9.78579	7.71406	2.95516	5.28823	
7.64457	8.86307	7.51647	2.47144	1.75841	6.32455	9.91057	8.31923	8.60565	6.10369	4.38727	6.88893	6.10339	6.30068	6.34419	0.698828	4.50329	1.31729	1.40189	0	5.36105	5.84869	0.852312	5.94024	7.63218	
9.74742	3.4286	5.20635	6.92519	6.57955	3.78814	6.6297	2.71647	1.77321	3.36123	2.14121	7.99595	4.9438	0.122962	4.39996	3.23493	1.51549	1.81974	4.93081	5.36105	0	4.78186	0.831465	3.30956	1.26956	
1.31971	3.32557	3.5703	5.99855	7.62463	4.92054	8.04792	6.55115	9.09179	3.06091	4.46885	0.520267	1.98229	8.42921	4.77732	9.39483	5.00121	6.36836	9.78579	5.84869	4.78186	0	4.93081	4.70149	7.54094	
8.06937	3.967	9.92537	3.6265	7.67388	8.84494	5.16103	3.89389	8.66608	3.47453	0.774966	3.75158	5.10423	7.57236	2.99021	1.75539	4.80331	5.95172	7.71406	0.852312	0.831465	4.93081	0	3.17934	6.61218	
4.23953	4.15402	4.82748	3.9954	2.29862	6.48498	7.1811	1.29282	4.32443	7.65454	7.07142	3.06634	4.12713	2.36207	6.92851	8.97063	7.98809	6.97474	2.95516	5.94024	3.30956	4.70149	3.17934	0	1.96507	
9.76162	2.78536	7.4506	5.58583	6.27832	5.04411	3.90476	7.76391	0.844154	1.62517	2.14544	9.97734	3.641	1.57471	4.59846	8.73164	4.40328	9.95589	5.28823	7.63218	1.26956	7.54094	6.61218	1.96507	0	

